Tiempo;Cuaternión X;Cuaternión Y;Cuaternión Z;Cuaternión W
4.23387;0.171944;0.709581;0.412759;-0.541467
4.24403;0.171895;0.709621;0.412644;-0.54152
4.2542;0.171856;0.709653;0.412537;-0.54157
4.26437;0.171827;0.70968;0.412444;-0.541616
4.27454;0.171819;0.7097;0.41237;-0.541648
4.2847;0.171823;0.709718;0.41231;-0.541669
4.29487;0.171837;0.709734;0.41227;-0.541674
4.30504;0.171863;0.709758;0.412235;-0.541662
4.31521;0.171891;0.709777;0.412212;-0.541645
4.32538;0.171919;0.709794;0.412205;-0.54162
4.33554;0.171925;0.709835;0.412157;-0.5416
4.34571;0.171913;0.709871;0.412142;-0.541567
4.35588;0.171893;0.709919;0.412125;-0.541525
4.36605;0.171851;0.709963;0.412124;-0.54148
4.37621;0.171788;0.71002;0.4121;-0.541443
4.38638;0.171752;0.710058;0.412132;-0.541381
4.39655;0.171713;0.710099;0.412179;-0.541304
4.40671;0.171659;0.710131;0.412229;-0.541241
4.41688;0.171596;0.710149;0.412308;-0.541177
4.42705;0.17153;0.710179;0.412362;-0.541117
4.43722;0.171419;0.710214;0.412411;-0.541069
4.44738;0.171316;0.710259;0.412445;-0.541018
4.45755;0.171233;0.710302;0.412467;-0.540971
4.46772;0.171163;0.710339;0.412495;-0.540923
4.47789;0.171108;0.710398;0.412485;-0.54087
4.48806;0.171055;0.710456;0.412499;-0.5408
4.49822;0.171012;0.710523;0.412498;-0.540726
4.50839;0.170983;0.710586;0.412491;-0.540658
4.51856;0.170967;0.710659;0.41246;-0.540592
4.52873;0.170966;0.710731;0.412451;-0.540504
4.53889;0.170963;0.710798;0.412479;-0.540395
4.54906;0.17094;0.710868;0.412517;-0.54028
4.55923;0.170915;0.710943;0.412559;-0.540158
4.56939;0.170877;0.711018;0.412588;-0.540049
4.57956;0.170841;0.711063;0.412564;-0.54002
4.58973;0.170812;0.71106;0.41249;-0.54009
4.5999;0.170842;0.710996;0.412441;-0.540202
4.61006;0.17087;0.710909;0.41239;-0.540346
4.62023;0.170895;0.710802;0.412394;-0.540476
4.6304;0.170949;0.710696;0.412447;-0.540558
4.64057;0.170997;0.710606;0.412532;-0.540596
4.65074;0.171037;0.710514;0.412666;-0.540603
4.6609;0.171083;0.710456;0.412771;-0.540584
4.67107;0.171145;0.710418;0.412857;-0.540548
